,id,Unnamed: 0,Source,worth,worthChange,realTimeWorth,realTimePosition
2183,4655,2235,Real Estate  ==> real estate,1.0 BUSD,0.0 millions USD,,2119
2184,7540,2236,Food and Beverage  ==> energy drinks,1.0 BUSD,nan millions USD,,2119
2185,2918,2237,Technology  ==> Pinterest,1.0 BUSD,0.0 millions USD,,2093
2186,1326,2238,Service  ==> security services,1.0 BUSD,nan millions USD,,2093
2187,6223,2239,Real Estate  ==> real estate,1.0 BUSD,0.0 millions USD,,2138
2188,6720,2240,"Metals & Mining  ==> mining, diamonds, real estate",1.0 BUSD,nan millions USD,,2138
2189,5787,2241,Media & Entertainment  ==> advertising,1.0 BUSD,nan millions USD,,2138
2190,4059,2242,Technology  ==> electronics components,1.0 BUSD,nan millions USD,,2138
2191,2044,2243,Real Estate  ==> real estate,1.0 BUSD,nan millions USD,,2138
2192,2508,2244,Real Estate  ==> home building,1.0 BUSD,nan millions USD,,2138
2193,9065,2245,"Diversified  ==> telecom, lotteries, insurance",1.0 BUSD,0.0 millions USD,,2100
2194,6413,2246,Finance and Investments  ==> investments,1.0 BUSD,0.0 millions USD,,2146
2195,6527,2247,Manufacturing  ==> chemicals,1.0 BUSD,nan millions USD,,2146
2196,7057,2248,Technology  ==> fiber optic cables,1.0 BUSD,nan millions USD,,2146
2197,8746,2249,"Finance and Investments  ==> insurance, investments",1.0 BUSD,0.0 millions USD,,1982
2198,7968,2250,Finance and Investments  ==> Citigroup,1.0 BUSD,0.0 millions USD,,2144
2199,6027,2251,Food and Beverage  ==> agribusiness,1.0 BUSD,nan millions USD,,2144
2200,9287,2252,Manufacturing  ==> manufacturing,1.0 BUSD,0.0 millions USD,,2120
2201,2318,2253,Technology  ==> apparel,1.0 BUSD,nan millions USD,,2120
2202,2303,2254,Diversified  ==> air conditioning,1.0 BUSD,0.0 millions USD,,2114
2203,5570,2255,"Fashion & Retail  ==> fashion, entertainment",1.0 BUSD,0.0 millions USD,,2134
2204,6092,2256,Manufacturing  ==> electrical equipment,1.0 BUSD,nan millions USD,,2134
2205,3693,2257,Manufacturing  ==> electrical equipment,1.0 BUSD,0.0 millions USD,,1856
2206,6736,2258,Manufacturing  ==> printed circuit boards,1.0 BUSD,0.0 millions USD,,1978
2207,5700,2259,Diversified  ==> diversified,1.0 BUSD,nan millions USD,,1978
